code,name,geo_coordinate,number_of_house_equivalents_residences,number_of_house_equivalents_utility,m2_of_utility,total_heat_demand_of_residences,total_heat_demand_of_utility,total_electricity_demand_of_residences,total_electricity_demand_of_utility,geothermal_available,teo_available,ht_sources_available,lt_sources_available,preference_W_MTHT,preference_H,preference_E,elegible_W_LT,force_heat_network
BU03071707,Klein Zwitserland,"[153485.823197817, 461306.30915721797]",22.0,5.4538,814.0,1408.0,400.73846128800005,6908.0,1966.1230766099998,False,False,['LTHP0001'],['LTHP0001'],0.09090909090909091,0.8786363636363635,0.030454545454545456,False,False
BU03071800,Regentesselaan,"[154039.509394375, 462384.93413964205]",310.0,166.1667,24801.0,21390.0,13163.607698031,132060.0,81270.96923267699,False,False,['LTHP0001'],['LTHP0001'],0.13706796140454378,0.8442666496788668,0.018665388916589414,False,False
BU03071801,Station Berkenweg,"[154140.10905297598, 462712.320785413]",26.0,435.91540000000003,65062.0,1378.0,26525.276943096003,27482.0,529004.107707322,False,False,['LTHP0001'],['LTHP0001'],0.36550699864019737,0.14410800385035213,0.4903849975094505,False,False
BU03071802,Thorbeckeplein,"[153609.17221388902, 462551.648863052]",215.0,148.0231,22093.0,15695.0,12406.069218873,90515.0,71547.330759034,False,False,['LTHP0001'],['LTHP0001'],0.2540362989227448,0.6902350500534168,0.055728651023838345,False,False
BU03071803,Mr. Th. Heemskerklaan,"[153096.144755569, 462317.702294051]",500.0,15.456900000000001,2307.0,24000.0,851.8153863900001,56500.0,2005.3153840830003,False,False,['LTHP0001'],['LTHP0001'],0.29750039193059186,0.5496496304900624,0.15284997757934565,False,False
BU03071804,Oranjelaan,"[153249.216728573, 461818.31519398]",345.0,52.260000000000005,7800.0,20355.0,3540.0000012000005,107985.0,18780.0000024,False,False,['LTHP0001'],['LTHP0001'],0.18887050995953195,0.6742581510140752,0.1368713390263929,False,False
BU03071900,De Ham,"[154295.55648553598, 465890.100462674]",730.0,51.194700000000005,7641.0,30660.0,2468.6307762839997,82490.0,6641.792305929001,False,False,['LTHP0001'],['LTHP0001'],0.2446849315068493,0.6908493150684931,0.06446575342465755,False,False
BU03071901,Langenoord,"[154545.50528684698, 466662.572488902]",737.0,90.3428,13484.0,33902.0,4771.261540536,156981.0,22093.015378392,False,False,['LTHP0001'],['LTHP0001'],0.27939118390687046,0.6511886782388812,0.06942013785424832,False,False
BU03071902,Bieshaar-Noord,"[154103.921089318, 466921.598156336]",994.0,13.031500000000001,1945.0,46718.0,703.19230859,11928.0,179.53846094,False,False,['LTHP0001'],['LTHP0001'],0.3179175050301811,0.6706941649899396,0.011388329979879278,False,False
BU03071903,Bieshaar-Zuid,"[153950.113099041, 466370.54747699294]",613.0,59.0873,8819.0,22068.0,2442.1846160630002,71108.0,7869.261535748,False,False,['LTHP0001'],['LTHP0001'],0.25959215361792015,0.607486880937823,0.13292096544425683,False,False
BU03071904,De Bik,"[154007.964744002, 465311.473955451]",560.0,102.9053,15359.0,24080.0,5080.284618929,67200.0,14177.538460357,False,False,['LTHP0001'],['LTHP0001'],0.2964799214488513,0.6406516160303305,0.06286846252081821,False,False
BU03071905,De Brinken,"[154779.007950209, 467226.356803731]",350.0,5.5275,825.0,11200.0,203.07692294999998,3500.0,63.46153852500001,False,False,['LTHP0001'],['LTHP0001'],0.1018285714285714,0.6378857142857143,0.2602857142857143,False,False
BU03071906,De Biezen,"[154094.930257246, 467246.240217643]",136.0,2.1373,319.0,5848.0,105.51538468899999,1360.0,24.538461563000002,False,False,['LTHP0001'],['LTHP0001'],0.0,0.6597794117647059,0.3402205882352941,False,False
BU03072000,Vlinderbuurt,"[156452.241450842, 466409.16125481203]",507.0,0.0,0,19266.0,0.0,5070.0,0.0,False,False,['LTHP0001'],['LTHP0001'],0.29940828402366865,0.6992899408284023,0.0013017751479289942,False,False
BU03072001,Erasmusstraat,"[156437.891930855, 465732.04383912]",643.0,31.9188,4764.0,21219.0,1209.3230776560001,72016.0,4104.369232968001,False,False,['LTHP0001'],['LTHP0001'],0.30536547433903577,0.6725660964230171,0.022068429237947124,False,False
BU03072002,Muziekbuurt-Noord,"[156181.64501942, 466284.468600701]",487.0,15.3162,2286.0,16558.0,597.8769241320001,4870.0,175.846154022,False,False,['LTHP0001'],['LTHP0001'],0.26698151950718685,0.6574332648870636,0.07558521560574949,False,False
BU03072003,Muziekbuurt-Zuid,"[156154.060401021, 465798.971810235]",503.0,95.2539,14217.0,16599.0,3608.9307714180004,56839.0,12357.853842873,False,False,['LTHP0001'],['LTHP0001'],0.3758438328515935,0.6241561671484065,0.0,False,False
BU03072004,Architectenbuurt-Oost,"[155912.02538523098, 466014.40356434794]",645.0,0.0,0,25155.0,0.0,6450.0,0.0,False,False,['LTHP0001'],['LTHP0001'],0.257860465116279,0.6863720930232559,0.05576744186046512,False,False
BU03072005,Architectenbuurt-West,"[155656.251542429, 465922.230384069]",537.0,6.7536000000000005,1008.0,22017.0,317.907692928,5370.0,77.538461616,False,False,['LTHP0001'],['LTHP0001'],0.2864059590316574,0.6740782122905029,0.03951582867783986,False,False
BU03072006,Sportpark Zielhorst,"[156822.337915328, 466124.191753312]",0.0,11.658000000000001,1740.0,0.0,361.38461592000004,0.0,14134.153846019999,False,False,['LTHP0001'],['LTHP0001'],0.0,0.0,0.0,False,False
BU03072100,Stille Steeg,"[155160.150937309, 466197.007066253]",647.0,0.0,0,22645.0,0.0,6470.0,0.0,False,False,['LTHP0001'],['LTHP0001'],0.1943276661514683,0.6709891808346212,0.13468315301391034,False,False
BU03072101,Amaniet,"[155346.218925958, 466428.892150728]",305.0,0.8978,134.0,10065.0,34.015384636,3355.0,11.33846159,False,False,['LTHP0001'],['LTHP0001'],0.15039344262295082,0.6454754098360656,0.2041311475409836,False,False
BU03072102,Woudzoom,"[154919.595507941, 466559.30610531603]",552.0,12.931000000000001,1930.0,22080.0,593.84615444,5520.0,148.46153861000002,False,False,['LTHP0001'],['LTHP0001'],0.14706521739130432,0.6268840579710144,0.2260507246376812,False,False
BU03072103,Gesloten Stad,"[155154.42628955698, 466737.951290535]",442.0,2.5125,375.0,14144.0,92.30769262499999,3978.0,25.961538375,False,False,['LTHP0001'],['LTHP0001'],0.11273755656108597,0.6509276018099548,0.23633484162895926,False,False
BU03072104,De Verwondering,"[155347.223510561, 466907.45329026]",421.0,33.9422,5066.0,15577.0,1441.86154041,4631.0,428.66154041,False,False,['LTHP0001'],['LTHP0001'],0.012541567695961998,0.6393111638954869,0.3481472684085511,False,False
BU03072105,Emiclaer,"[155811.07998267098, 466549.775558807]",381.0,144.3247,21541.0,12192.0,5302.399996686,86487.0,37613.899996686,False,False,['LTHP0001'],['LTHP0001'],0.22054883011258827,0.6036793977731161,0.17577177211429562,False,False
BU03072106,Groote Kreek,"[155691.439336109, 466833.175888915]",566.0,9.286200000000001,1386.0,19244.0,362.49230833200005,5660.0,106.61538472200002,False,False,['LTHP0001'],['LTHP0001'],0.08570671378091872,0.6657420494699646,0.2485512367491166,False,False
BU03072107,Het Hallehuis,"[156048.98503014699, 467046.895567891]",611.0,8.777000000000001,1310.0,20163.0,332.53846174,6110.0,100.76923087,False,False,['LTHP0001'],['LTHP0001'],0.04914893617021275,0.6565466448445172,0.29430441898527,False,False
BU03072108,De Horizon,"[155346.418203037, 467248.01009818603]",688.0,8.6698,1294.0,26144.0,378.246154742,6880.0,99.538461638,False,False,['LTHP0001'],['LTHP0001'],0.04612671075619495,0.6421714270974921,0.31170186214631307,False,False
BU03072201,Calveen,"[155293.76558502, 467753.395517356]",51.0,898.1149,134047.0,1734.0,35058.446215714,48654.0,983698.753784286,False,False,['LTHP0001'],['LTHP0001'],0.08302309546671716,0.2967653477139022,0.6202115568193807,False,False
BU03072300,Park Schothorst-Zuid,"[154908.905730103, 465524.57993071794]",26.0,50.6319,7557.0,1274.0,2848.407692889,19032.0,42551.723078667004,False,False,['LTHP0001'],['LTHP0001'],0.0,0.8649707063494563,0.13502929365054372,False,False
BU03072301,Park Schothorst-Noord,"[154939.522321325, 466061.90991654794]",1.0,8.8842,1326.0,61.0,622.199999694,1532.0,15626.39999388,False,False,['LTHP0001'],['LTHP0001'],0.0,0.67,0.33,False,False
BU03072400,Stadskwartier,"[154571.57327636098, 467667.45767141704]",1129.0,9.065100000000001,1353.0,37257.0,343.45384636200004,11290.0,104.07692318100001,False,False,['LTHP0001'],['LTHP0001'],0.038290522586359614,0.6648981399468556,0.2968113374667848,False,False
BU03072402,Hoge Hoven,"[153950.438097971, 467592.130803914]",807.0,13.7819,2057.0,30666.0,601.276924501,8070.0,158.23076938900002,False,False,['LTHP0001'],['LTHP0001'],0.026921293512326028,0.6356287452850254,0.33744996120264853,False,False
BU03072403,Centrum-Wat,"[154011.639782184, 467965.144727957]",599.0,105.123,15690.0,17371.0,3500.0769218699998,130582.0,26310.92307813,False,False,['LTHP0001'],['LTHP0001'],1.0,0.0,0.0,False,True
BU03072404,Stadstuin,"[153683.271227044, 468565.99326867604]",758.0,7.8658,1174.0,18192.0,216.73846081599999,163728.0,1950.6461543879998,False,False,['LTHP0001'],['LTHP0001'],1.0,0.0,0.0,False,True
BU03072405,Waterkwartier,"[154104.479511749, 468437.08579768206]",1172.0,3.4974000000000003,522.0,37504.0,128.492307612,11720.0,40.153846194,False,False,['LTHP0001'],['LTHP0001'],0.043924914675767916,0.665938566552901,0.290136518771331,False,False
BU03072407,Lage Hoven,"[154691.952636116, 468363.78342811705]",1093.0,3.0016000000000003,448.0,36069.0,113.723076992,10930.0,34.461538496,False,False,['LTHP0001'],['LTHP0001'],0.03472095150960659,0.6531930466605672,0.3120860018298262,False,False
BU03072500,De Hoef-West,"[156475.973869477, 465048.412938269]",72.0,1083.4168,161704.0,2880.0,49755.076972831994,61200.0,1057295.384540752,False,False,['LTHP0001'],['LTHP0001'],0.4828555199707068,0.4004551902449255,0.11668928978436771,False,False
BU03072501,De Hoef-Oost,"[157182.311891631, 465396.705634096]",0.0,827.5974,123522.0,0.0,31355.584634388,0.0,803843.169268776,False,False,['LTHP0001'],['LTHP0001'],0.45776299105148116,0.0,0.5422370089485189,False,False
BU03072502,De Wieken,"[157674.149190314, 464242.851111963]",11.0,183.57330000000002,27399.0,253.0,4847.515386722999,4741.0,90838.223066385,False,False,['LTHP0001'],['LTHP0001'],0.0,0.05742888314471919,0.9425711168552809,True,False
BU03072503,Vinkenhoef,"[158110.479603081, 464753.31610446103]",25.0,60.1325,8975.0,2100.0,5799.23076785,33125.0,91475.96151775,False,False,['LTHP0001'],['LTHP0001'],0.6655628956769134,0.33443710432308654,0.0,False,False
BU03072504,Nijkerkerstraat,"[158340.821709879, 465386.502930891]",29.0,37.52,5600.0,1363.0,2024.6153872,10034.0,14904.6153872,False,False,['LTHP0001'],['LTHP0001'],0.05043307694168953,0.6603973060225216,0.2891696170357889,False,False
BU03072505,Bedrijventerrein Vathorst-Zuid,"[157736.801373075, 465831.68187815]",0.0,0.9715,145.0,0.0,18.961538495,0.0,236.46153849499999,False,False,['LTHP0001'],['LTHP0001'],0.0,0.0,1.0,False,False
BU03072506,Podium,"[158461.210258837, 466985.203713874]",1.0,133.5444,19932.0,31.0,4753.015395348,1158.0,177548.12308305598,False,False,['LTHP0001'],['LTHP0001'],0.0,0.006479912257419688,0.9935200877425803,True,False
BU03072507,Bedrijventerrein Vathorst-Noord,"[156671.42022463, 466837.635353225]",0.0,752.879,112370.0,0.0,22474.0,0.0,572222.6153500399,False,False,['LTHP0001'],['LTHP0001'],0.0,0.0,1.0,True,False
BU03072508,De Brand,"[156390.154949755, 466697.15024661704]",1.0,279.1555,41665.0,37.0,11858.500016025002,961.0,308000.49998718,False,False,['LTHP0001'],['LTHP0001'],0.5695666945830855,0.22061347050893773,0.2098198349079767,False,False
BU03072600,Dorpskern Hooglanderveen,"[157943.568751171, 466541.681731629]",678.0,23.1016,3448.0,28476.0,1113.9692305039998,75936.0,2970.5846169760002,False,False,['LTHP0001'],['LTHP0001'],0.2638194871474081,0.60288896115422,0.13329155169837203,False,False
BU03072601,Lient,"[157824.535463091, 466228.519520907]",700.0,62.7522,9366.0,23800.0,2449.5692350920003,77700.0,7997.123078364,False,False,['LTHP0001'],['LTHP0001'],0.0,0.20134806604499603,0.798651933955004,False,False
BU03072602,Hoekveen,"[158242.211854912, 466771.025568405]",296.0,0.0,0,10064.0,0.0,2960.0,0.0,False,False,['LTHP0001'],['LTHP0001'],0.0,0.24983108108108104,0.7501689189189189,False,False
BU03072603,Heideweg,"[157560.216237248, 466752.71327343397]",105.0,31.5637,4711.0,5670.0,1956.8769259760002,43995.0,15183.915384253001,False,False,['LTHP0001'],['LTHP0001'],0.04905739648514763,0.5083386887301888,0.4426039147846636,False,False
BU03072700,Coelhorst,"[153042.606766395, 465514.647897949]",41.0,1.9229,287.0,2706.0,145.707692109,4510.0,242.846153802,False,False,['LTHP0001'],['LTHP0001'],0.07317073170731708,0.8697560975609756,0.05707317073170732,False,False
BU03072701,Zeldert,"[151942.869865335, 467537.64565649297]",127.0,21.4735,3205.0,7747.0,1503.8846178499998,27686.0,5374.5384617849995,False,False,['LTHP0001'],['LTHP0001'],0.15551348859756503,0.6785962962692903,0.1658902151331447,False,False
BU03072709,Maatweg,"[153766.772006126, 464731.18591610104]",12.0,791.6787,118161.0,660.0,49991.192298603,5160.0,390840.230805588,False,False,['LTHP0001'],['LTHP0001'],0.0,0.010120196124467892,0.9898798038755321,True,False
BU03072800,Leersumseberg,"[156567.998522697, 468090.977954369]",650.0,3.9999000000000002,597.0,23400.0,165.323076969,6500.0,45.92307696900001,False,False,['LTHP0001'],['LTHP0001'],0.0030854033541794323,0.33029166155163603,0.6666229350941845,False,False
BU03072801,Emminkhuizerberg,"[156521.590294309, 467672.779701195]",299.0,17.8689,2667.0,11960.0,820.6153854360001,32890.0,2256.692307282,False,False,['LTHP0001'],['LTHP0001'],0.0,0.31719912365250325,0.6828008763474968,False,False
BU03072802,Sprengenberg,"[157027.86090218302, 467895.026820621]",736.0,76.8356,11468.0,25024.0,2999.3230822160003,81696.0,9791.907694072,False,False,['LTHP0001'],['LTHP0001'],0.0,0.2963060439205908,0.7036939560794092,False,False
BU03072803,Duisterweg,"[156718.89515275598, 467233.474796706]",387.0,7.4169,1107.0,14706.0,323.58461615100003,4257.0,93.669231195,False,False,['LTHP0001'],['LTHP0001'],0.0,0.28161725535368165,0.7183827446463183,False,False
BU03072804,Cycladen,"[157163.899207455, 466758.056022136]",233.0,23.0346,3438.0,7922.0,899.1692323560001,26329.0,2988.4153838220004,False,False,['LTHP0001'],['LTHP0001'],0.0,0.25947580640493784,0.740524193595062,False,False
BU03072805,Reinier,"[156085.33058165302, 467807.55775052396]",0.0,53.8412,8036.0,0.0,1298.1230806320002,0.0,38943.692306456,False,False,['LTHP0001'],['LTHP0001'],0.0,0.0,1.0,True,False
BU03072806,Lindeboomseweg,"[155601.045279697, 468314.447583037]",1.0,8.2544,1232.0,20.0,189.53846172800002,214.0,2028.061538272,False,False,['LTHP0001'],['LTHP0001'],0.0,0.6699999999999999,0.33,False,False
BU03072900,Roevoeterstraat,"[157439.268731663, 467793.72921902104]",642.0,0.0,0,23112.0,0.0,6420.0,0.0,False,False,['LTHP0001'],['LTHP0001'],1.0,0.0,0.0,False,True
BU03072901,Winkelcentrum,"[157972.237492087, 467432.351050156]",233.0,310.3172,46316.0,5825.0,8906.923062671998,76191.0,116502.55382834,False,False,['LTHP0001'],['LTHP0001'],0.0,0.09184137021650994,0.90815862978349,True,False
BU03072902,Damespolder,"[157760.713337421, 467367.16956971295]",379.0,0.2077,31.0,13644.0,8.584615387000001,3790.0,2.384615387,False,False,['LTHP0001'],['LTHP0001'],1.0,0.0,0.0,False,True
BU03073000,De Bron Noord,"[157218.85043249698, 467390.63822151796]",552,0.0,0,16560,0.0,5520,0.0,False,False,['LTHP0001'],['LTHP0001'],0.0,0.07472826086956522,0.9252717391304348,False,False
BU03073001,De Bron Zuid,"[157251.483039025, 467077.02221604704]",785,50.5381,7543.0,21980,1624.6461584879999,87135,6440.561539622001,False,False,['LTHP0001'],['LTHP0001'],0.0,0.05206263172719038,0.9479373682728097,False,False
BU03073100,De Laak Oost,"[158398.750525135, 467513.858100543]",0.0,28.7028,4284.0,0.0,1548.830766924,0.0,50781.8769066,False,False,['LTHP0001'],['LTHP0001'],0.0,0.0,1.0,True,False
BU03073101,Hoornplantsoen,"[158136.278925852, 467747.122327054]",1077.0,5.1791,773.0,30156.0,166.492308168,122778.0,677.861538521,False,False,['LTHP0001'],['LTHP0001'],1.0,0.0,0.0,False,True
BU03073102,Muidenkade,"[157719.287179064, 468134.440614357]",541.0,3.4304,512.0,18935.0,137.84615424,5410.0,39.384615424,False,False,['LTHP0001'],['LTHP0001'],0.0,0.31671466078790395,0.6832853392120961,False,False
BU03073103,Hogesteeg,"[156911.129911731, 468661.785352797]",1100,59.5764,8892.0,28600,1778.4,11000,684.000000684,False,False,['LTHP0001'],['LTHP0001'],0.0,0.11518653157865756,0.8848134684213423,False,False
BU03073104,Vathorst-West,"[155924.840834022, 469148.05912024603]",0.0,0.0,0,0.0,0.0,0.0,0.0,False,False,['LTHP0001'],['LTHP0001'],0.0,0.0,0.0,False,False
BU03073108,Vathorst-Noord,"[157530.07125944, 468900.07358961704]",24.0,0.0,0,1632.0,0.0,240.0,0.0,False,False,['LTHP0001'],['LTHP0001'],0.0,0.9166666666666666,0.08333333333333333,False,False
BU03080000,Centrum,"[148357.007784159, 469371.2848804]",1042.0,401.7789,59967.0,50016.0,22141.661524623003,337608.0,149456.215366164,False,False,['LTHP0001'],['LTHP0001'],0.4147583770675326,0.4666373525203436,0.11860427041212375,False,False
BU03080001,Schoonoordpark,"[148821.170751011, 469171.79348004796]",478.0,55.536300000000004,8289.0,24378.0,3251.838467277,54970.0,7332.576926265,False,False,['LTHP0001'],['LTHP0001'],0.1906088252560277,0.6816893977491866,0.12770177699478574,False,False
BU03080002,Transvaal,"[147651.627253248, 469343.16821805603]",366.0,63.8376,9528.0,21228.0,4250.953854216,79056.0,15831.138465935997,False,False,['LTHP0001'],['LTHP0001'],0.15325136612021859,0.7948360655737705,0.05191256830601093,False,False
BU03080003,Zandvoort,"[147863.253641831, 469814.368562715]",947,108.13130000000001,16139.0,43562,5710.723079406,107958,14152.661539703,False,False,['LTHP0001'],['LTHP0001'],0.23345989112657847,0.6375673638149257,0.12897274505849582,False,False
BU03080004,Oude-Oosterhei,"[148735.319918022, 468745.536501279]",991.0,53.412400000000005,7972.0,45586.0,2820.861539688,110001.0,6806.861539688,False,False,['LTHP0001'],['LTHP0001'],0.254349596358742,0.6254114958144761,0.12023890782678195,False,False
BU03080005,Nieuwe-Oosterhei,"[148819.10979013902, 468284.860892871]",1201.0,122.0539,18217.0,43236.0,5044.7076937090005,136914.0,15974.907693709001,False,False,['LTHP0001'],['LTHP0001'],0.32740846084821473,0.5239683490810761,0.14862319007070915,False,False
BU03080006,Pekingpark,"[148228.428281733, 468744.252256705]",221.0,27.0345,4035.0,12818.0,1800.2307726450001,2431.0,341.423078475,False,False,['LTHP0001'],['LTHP0001'],0.1784983978723214,0.8175339537232947,0.003967648404383861,False,False
